Model,Combination,VidID,Set,CCC
SFT,AL,119_4,Train,0.10270312127973376
SFT,AL,119_6,Train,0.003590808091495589
SFT,AL,120_1,Train,0.02969313027362228
SFT,AL,120_2,Train,0.061015927340168495
SFT,AL,120_3,Train,0.1508672139477585
SFT,AL,120_4,Train,-0.014265476321123037
SFT,AL,121_1,Train,-0.02314382390785719
SFT,AL,121_3,Train,0.025646725577433884
SFT,AL,121_5,Train,-0.018685957855015613
SFT,AL,121_6,Train,-0.23003025824546572
SFT,AL,129_1,Train,0.1595364184795217
SFT,AL,129_2,Train,0.4534008494363063
SFT,AL,129_3,Train,0.04666306086748648
SFT,AL,129_4,Train,-0.09056396558322735
SFT,AL,129_5,Train,-0.04304367977133062
SFT,AL,129_6,Train,-0.004747757634625448
SFT,AL,129_7,Train,-0.021547041026213253
SFT,AL,130_1,Train,0.49961972871588495
SFT,AL,130_2,Train,0.18828277809659905
SFT,AL,130_4,Train,0.4730354048418249
SFT,AL,130_6,Train,-0.07062980036897847
SFT,AL,135_3,Train,-0.010534718341975146
SFT,AL,141_1,Train,-0.04936916649313585
SFT,AL,141_6,Train,-0.05918626848852321
SFT,AL,142_1,Train,0.39658586724866096
SFT,AL,142_2,Train,0.6230864571364817
SFT,AL,142_3,Train,-0.10849150819756026
SFT,AL,143_3,Train,-0.03555812579604855
SFT,AL,143_5,Train,-0.029390240109909087
SFT,AL,144_1,Train,-0.021149980513969317
SFT,AL,144_3,Train,-0.017832893595489924
SFT,AL,147_1,Train,-0.025318083900654747
SFT,AL,147_2,Train,0.01216172361758666
SFT,AL,147_3,Train,0.11302222151982262
SFT,AL,147_4,Train,-0.061584949990315795
SFT,AL,147_5,Train,-0.009353541181983392
SFT,AL,151_2,Train,0.31718354190218406
SFT,AL,151_6,Train,-0.0241536922937353
SFT,AL,153_1,Train,0.5044082745997962
SFT,AL,153_2,Train,-0.011157653323417034
SFT,AL,153_3,Train,0.5958201970834057
SFT,AL,153_4,Train,0.26282580272834394
SFT,AL,153_5,Train,0.1515783846942326
SFT,AL,153_6,Train,-0.05339990772938344
SFT,AL,156_1,Train,0.4637075232968171
SFT,AL,156_2,Train,0.7411149152691494
SFT,AL,156_3,Train,0.15068684296384635
SFT,AL,156_6,Train,0.1687151894422122
SFT,AL,162_2,Train,-0.06893563757592437
SFT,AL,162_3,Train,-0.04980982984100337
SFT,AL,162_4,Train,-0.023464373106495306
SFT,AL,162_5,Train,0.3902559020072328
SFT,AL,162_6,Train,0.5162855444725725
SFT,AL,163_1,Train,-0.0068050367781793365
SFT,AL,163_2,Train,0.5420311426147467
SFT,AL,163_5,Train,0.04765041527616104
SFT,AL,164_3,Train,0.24160021976339974
SFT,AL,164_4,Train,-0.00853297063027646
SFT,AL,164_5,Train,0.08191371569340421
SFT,AL,167_1,Train,0.042618863454806866
SFT,AL,167_2,Train,0.08473794281061585
SFT,AL,169_2,Train,0.11989968815323064
SFT,AL,169_4,Train,-0.041654639786245354
SFT,AL,171_1,Train,-0.011715732138299377
SFT,AL,171_2,Train,0.18500544622903872
SFT,AL,171_3,Train,0.027356126948676004
SFT,AL,171_4,Train,0.086462431086064
SFT,AL,171_5,Train,0.3054281668721557
SFT,AL,171_6,Train,-0.023855482281427316
SFT,AL,172_1,Train,-0.01460330294572255
SFT,AL,172_2,Train,0.017543490521658257
SFT,AL,172_3,Train,-0.021752505601982622
SFT,AL,172_4,Train,0.4383863029091954
SFT,AL,172_5,Train,0.08819788990291645
SFT,AL,174_1,Train,-0.045813957434853086
SFT,AL,174_2,Train,0.02000890962428585
SFT,AL,174_3,Train,-0.010948728463798525
SFT,AL,174_5,Train,0.381415993170626
SFT,AL,174_6,Train,0.3794893273136081
SFT,AL,174_7,Train,-0.02177302960749474
SFT,AL,178_1,Train,0.0820724524868757
SFT,AL,178_2,Train,-0.025968856469948554
SFT,AL,178_4,Train,-0.02019383319724602
SFT,AL,178_5,Train,0.08262269768090338
SFT,AL,178_6,Train,-0.03659861817765154
SFT,AL,179_1,Train,-0.00872005799760755
SFT,AL,179_3,Train,0.12197609787026531
SFT,AL,179_4,Train,0.16037297016457538
SFT,AL,179_5,Train,0.4569757167633068
SFT,AL,179_6,Train,0.2623667295738192
SFT,AL,180_1,Train,0.4827592330689039
SFT,AL,180_2,Train,0.16475188721475836
SFT,AL,180_3,Train,-0.02609252430191219
SFT,AL,180_4,Train,0.10645384659298236
SFT,AL,180_5,Train,-0.025452229939812568
