Model,Combination,VidID,Set,CCC
MFT-44,AL,180_4,Train,0.7811759848130146
MFT-44,AL,180_5,Train,0.8480695187518504
MFT-44,AL,180_6,Train,0.7938142737963443
MFT-44,AL,115_2,Valid,-0.06581854440210096
MFT-44,AL,115_3,Valid,0.305191060230535
MFT-44,AL,115_5,Valid,-0.2698200301209497
MFT-44,AL,115_6,Valid,-0.07003357704864902
MFT-44,AL,117_1,Valid,0.6377746371479892
MFT-44,AL,117_2,Valid,0.8110616624327761
MFT-44,AL,117_3,Valid,0.10558401937216554
MFT-44,AL,117_4,Valid,0.7580801910272165
MFT-44,AL,117_5,Valid,0.8527519701902117
MFT-44,AL,117_6,Valid,0.5514841358613612
MFT-44,AL,124_1,Valid,0.055370748684144565
MFT-44,AL,124_2,Valid,0.4058680441943472
MFT-44,AL,124_3,Valid,0.5332857290298061
MFT-44,AL,124_6,Valid,0.15150398996805214
MFT-44,AL,128_2,Valid,-0.03095351920004181
MFT-44,AL,128_5,Valid,-0.11302599603931632
MFT-44,AL,128_6,Valid,0.31263815613921836
MFT-44,AL,131_1,Valid,0.49424141462399535
MFT-44,AL,131_2,Valid,-0.04648640635536043
MFT-44,AL,131_3,Valid,0.8534292717432951
MFT-44,AL,131_5,Valid,0.9392038877087411
MFT-44,AL,131_6,Valid,0.2738736058631468
MFT-44,AL,137_1,Valid,0.018383595320844978
MFT-44,AL,137_2,Valid,0.6301354913753984
MFT-44,AL,137_4,Valid,0.38678768598440694
MFT-44,AL,137_5,Valid,0.16240810051633348
MFT-44,AL,137_6,Valid,0.3217134436701314
MFT-44,AL,149_3,Valid,0.5007201804905472
MFT-44,AL,149_6,Valid,0.7270875401545894
MFT-44,AL,170_2,Valid,-0.007594226227991448
MFT-44,AL,170_7,Valid,-0.02528262243030014
MFT-44,AL,173_1,Valid,0.4808659850151503
MFT-44,AL,173_3,Valid,0.8926665218777984
MFT-44,AL,173_4,Valid,0.13230033966492424
MFT-44,AL,173_6,Valid,0.7710029477542487
MFT-44,AL,181_1,Valid,0.07917750189678573
MFT-44,AL,181_2,Valid,0.9308733651120841
MFT-44,AL,181_3,Valid,0.8185093793167229
MFT-44,AL,181_4,Valid,0.7438429298546446
MFT-44,AL,181_6,Valid,-0.18570328620546178
MFT-44,AL,112_1,Test,0.18269982371696233
MFT-44,AL,112_2,Test,0.7536867409208033
MFT-44,AL,112_3,Test,0.2683659755517823
MFT-44,AL,116_1,Test,-0.006929170187428967
MFT-44,AL,116_2,Test,0.6705624683163114
MFT-44,AL,116_3,Test,0.6458086749018297
MFT-44,AL,116_4,Test,0.8208099596923781
MFT-44,AL,116_5,Test,0.5749505205740256
MFT-44,AL,116_6,Test,0.15622634239119337
MFT-44,AL,123_1,Test,0.04510865199453792
MFT-44,AL,123_2,Test,0.4074994892085746
MFT-44,AL,123_3,Test,-0.02718368447015523
MFT-44,AL,123_4,Test,0.9207012640304995
MFT-44,AL,123_5,Test,0.47224889225431704
MFT-44,AL,127_2,Test,0.5501975210528114
MFT-44,AL,127_3,Test,0.26494819853681023
MFT-44,AL,127_4,Test,0.24464512461028273
MFT-44,AL,127_5,Test,0.21688319804568598
MFT-44,AL,127_6,Test,0.8908338400717453
MFT-44,AL,134_1,Test,-0.02964345890155916
MFT-44,AL,134_3,Test,-0.08571182029619018
MFT-44,AL,145_1,Test,0.24289156657286698
MFT-44,AL,145_2,Test,0.47508830379452865
MFT-44,AL,145_3,Test,0.1945007327832081
MFT-44,AL,145_4,Test,0.5931917772638869
MFT-44,AL,154_1,Test,0.22943613150525688
MFT-44,AL,154_4,Test,0.321063463894076
MFT-44,AL,154_6,Test,0.5761095844204225
MFT-44,AL,161_1,Test,0.40139610005633203
MFT-44,AL,161_3,Test,0.42281972488614555
MFT-44,AL,161_4,Test,0.31629659409704836
MFT-44,AL,165_1,Test,0.005765170052095419
MFT-44,AL,165_2,Test,0.5718057651470463
MFT-44,AL,165_3,Test,0.1635862914551629
MFT-44,AL,165_4,Test,0.3305154088743607
MFT-44,AL,165_5,Test,0.09551888605405205
MFT-44,AL,165_6,Test,-0.07484825870032036
MFT-44,AL,165_7,Test,0.49524552262708815
MFT-44,AL,168_1,Test,0.8517050469328417
MFT-88,AL,111_1,Train,0.9512612567975847
MFT-88,AL,111_3,Train,0.7413670478470875
MFT-88,AL,111_4,Train,0.7409449813303606
MFT-88,AL,113_2,Train,0.9128406776700749
MFT-88,AL,113_3,Train,0.9800326030035567
MFT-88,AL,113_4,Train,0.8837127158243174
MFT-88,AL,113_5,Train,0.6948801150360255
MFT-88,AL,113_6,Train,0.9594830943685816
MFT-88,AL,114_1,Train,0.9788918074708209
MFT-88,AL,114_4,Train,0.7235410163580603
MFT-88,AL,114_5,Train,0.8261650968448105
MFT-88,AL,114_6,Train,0.7063834519619115
MFT-88,AL,118_1,Train,0.689014814649248
MFT-88,AL,118_3,Train,0.8678649884928076
MFT-88,AL,118_4,Train,0.5085868194730873
MFT-88,AL,118_5,Train,0.7931670287856112
MFT-88,AL,118_6,Train,0.8892992150292758
MFT-88,AL,119_2,Train,0.9310518988232915
MFT-88,AL,119_4,Train,0.3656296493033603
MFT-88,AL,119_6,Train,0.9016543841484738
MFT-88,AL,120_1,Train,0.9488606429589767
MFT-88,AL,120_2,Train,0.952502540623441
MFT-88,AL,120_3,Train,0.9782591875577819
MFT-88,AL,120_4,Train,0.6431374444410951
MFT-88,AL,121_1,Train,0.6440059200952913
MFT-88,AL,121_3,Train,0.8436206536570756
MFT-88,AL,121_5,Train,0.8324666224757021
MFT-88,AL,121_6,Train,0.9740259185719544
MFT-88,AL,129_1,Train,0.41091152609563525
MFT-88,AL,129_2,Train,0.7906171671298228
MFT-88,AL,129_3,Train,0.9655024574693531
MFT-88,AL,129_4,Train,0.9314651216494289
MFT-88,AL,129_5,Train,0.8857495932529306
MFT-88,AL,129_6,Train,0.8512433684211947
