Model,Combination,VidID,Set,CCC
MFT,ALV,137_5,Valid,0.15809235682757827
MFT,ALV,137_6,Valid,0.48510938720795377
MFT,ALV,149_3,Valid,0.27665925310988126
MFT,ALV,149_6,Valid,0.6741174005487365
MFT,ALV,170_2,Valid,-0.08579930756647801
MFT,ALV,170_7,Valid,0.017324167947375332
MFT,ALV,173_1,Valid,-0.06099060716779667
MFT,ALV,173_3,Valid,0.6495176221205797
MFT,ALV,173_4,Valid,0.8511223802394239
MFT,ALV,173_6,Valid,0.8626739052163095
MFT,ALV,181_1,Valid,0.05171131157916095
MFT,ALV,181_2,Valid,0.8989891159414374
MFT,ALV,181_3,Valid,0.7868211156781372
MFT,ALV,181_4,Valid,0.8293608124426429
MFT,ALV,181_6,Valid,-0.1494470399728862
MFT,ALV,112_1,Test,0.680254687589989
MFT,ALV,112_2,Test,0.660721459796061
MFT,ALV,112_3,Test,0.28448048428018985
MFT,ALV,116_1,Test,-0.12653178706664198
MFT,ALV,116_2,Test,0.9356083700193654
MFT,ALV,116_3,Test,0.5638630050567546
MFT,ALV,116_4,Test,0.8640086246683634
MFT,ALV,116_5,Test,0.3427689982278091
MFT,ALV,116_6,Test,0.29938427860543926
MFT,ALV,123_1,Test,0.2426100027345846
MFT,ALV,123_2,Test,0.5108572220328137
MFT,ALV,123_3,Test,-0.04000613657771988
MFT,ALV,123_4,Test,0.761567299185178
MFT,ALV,123_5,Test,0.4987559959181634
MFT,ALV,127_2,Test,0.6127207724957294
MFT,ALV,127_3,Test,0.04281232347768507
MFT,ALV,127_4,Test,0.20559697273897484
MFT,ALV,127_5,Test,0.2552132617237799
MFT,ALV,127_6,Test,0.9616053483617852
MFT,ALV,134_1,Test,-0.019327108059459485
MFT,ALV,134_3,Test,-0.15391351905273698
MFT,ALV,145_1,Test,0.5328969098395467
MFT,ALV,145_2,Test,0.41659769168312727
MFT,ALV,145_3,Test,0.20141293732534943
MFT,ALV,145_4,Test,0.7069331005059074
MFT,ALV,154_1,Test,-0.006955865352292102
MFT,ALV,154_4,Test,0.42272332639379745
MFT,ALV,154_6,Test,0.6887930630919308
MFT,ALV,161_1,Test,0.5879948245548958
MFT,ALV,161_3,Test,0.369914720884881
MFT,ALV,161_4,Test,-0.018893949461496088
MFT,ALV,165_1,Test,0.2577847035997549
MFT,ALV,165_2,Test,0.744611971873972
MFT,ALV,165_3,Test,0.42220563802556443
MFT,ALV,165_4,Test,0.7915649446518765
MFT,ALV,165_5,Test,0.18352155713119592
MFT,ALV,165_6,Test,0.7480222179506965
MFT,ALV,165_7,Test,0.8224423058065036
MFT,ALV,168_1,Test,0.7635658733577807
MFT,LV,111_1,Train,0.9705728748945676
MFT,LV,111_3,Train,0.7085062374045464
MFT,LV,111_4,Train,0.6486079698419142
MFT,LV,113_2,Train,0.9684612840892515
MFT,LV,113_3,Train,0.9774138488452364
MFT,LV,113_4,Train,0.9435769376017136
MFT,LV,113_5,Train,0.8896499965285521
MFT,LV,113_6,Train,0.8477529789390447
MFT,LV,114_1,Train,0.9721776559717065
MFT,LV,114_4,Train,0.6510584455117607
MFT,LV,114_5,Train,0.8673534796148329
MFT,LV,114_6,Train,0.8312248725608837
